"""It's going to happen,"" said Jim Santangelo, president of the Teamsters Joint Council 42 in El Monte.","""That really affects the companies, big time,"" said Jim Santangelo, president of the Teamsters Joint Council 42 in El Monte.",1.5,"['एल मोन्टे में टीमस्टर संयुक्त परिषद 42 के अध्यक्ष जिम  Santangelo ने कहा, ""यह वास्तव में कंपनियों पर प्रभाव डालता है, बड़ा समय है।""']","['एल मोन्टे में टीमस्टर संयुक्त परिषद 42 के अध्यक्ष जिम संतेनगो ने कहा, ""यह होना जा रहा है.""']"
"He was released on $3-million bail and immediately returned to Las Vegas, where he had been filming a video.","After posting $3 million bail, Jackson flew to Las Vegas, where he had been working on a video.",3.75,"['तीन मिलियन डॉलर की जमानत भेजने के बाद जैक्सन लास वेगस पहुँचे, जहां वे एक वीडियो पर काम कर रहे थे।']","['उन्हें 3 मिलियन डॉलर की जमानत पर रिहा कर दिया गया और तुरंत लास वेगास लौटा, जहां वे एक वीडियो बना रहे थे।']"
Gartner analysts said that businesses are not yet feeling confident enough to upgrade corporate PCs.,"What's more, companies are not feeling confident enough to replace older PCs, the analyst firm said.",3.5,"['इसके अलावा, कंपनियां पुराने पीसी को बदलने के लिए पर्याप्त आत्मविश्वास नहीं महसूस कर रही हैं, विश्लेषक फर्म ने कहा.']",['गार्टनर विश्लेषकों ने कहा कि व्यवसाय अभी भी कॉर्पोरेट पीसी को अद्यतन करने के लिए पर्याप्त आत्मविश्वास नहीं महसूस कर रहे हैं.']
"As of Tuesday, almost 250 health-care workers were in quarantine.","In addition, 6,800 people were in quarantine and thousands of health-care workers in working quarantine.",1.5,"['इसके अलावा 6,800 लोग वकालत में थे और हजारों स्वास्थ्य सेवा कर्मचारी वकालत में थे।']",['मङ्गलबार तक लगभग 250 स्वास्थ्य सेवा कर्मियों को karantine में रखा गया था।']
Brian Brabazon said his son would get upset but then turn around and befriend his taunters.,"Her son would get upset, his mom said, but then turn around and befriend his taunters.",3.200000047683716,"['मां ने कहा कि उसका बेटा परेशान हो जाएगा, लेकिन फिर फिर उसकी खिल्ली उड़ाने वालों से दोस्ती कर लेगा।']",['ब्रायन ब्राबाजोन ने कहा कि उसका बेटा परेशान हो जाएगा लेकिन फिर वापस आकर अपने उपहास करने वालों से मित्र बन जाएगा।']
"The tech-heavy Nasdaq Stock Markets composite index added 1.16 points to 1,504.04.","The Nasdaq Composite index, full of technology stocks, was lately up around 18 points.",2.200000047683716,['प्रौद्योगिकी स्टॉकों से भरे नासाक मिश्रित सूचकांक हाल ही में लगभग 18 अंक ऊंचा हुआ था।'],['प्रौद्योगिकी-भारी नास्दाक स्टॉक मार्केट्स मिश्रित सूचकांक ने 1.504.04 को 1.16 अंक जोड़े।']
"The technology-laced Nasdaq Composite Index dipped 0.08 of a point to 1,646.","The technology-laced Nasdaq Composite Index <.IXIC> added 1.92 points, or 0.12 percent, at 1,647.94.",2.400000095367432,"['प्रौद्योगिकी आधारित नास्डाक मिश्रित सूचकांक <.IXIC> ने 1.92 अंक, या 0.12 प्रतिशत, 1,647.94 पर जोड़ दिया।']","['प्रौद्योगिकी आधारित नास्डाक मिश्रित सूचका 0.08 अंक से 1,646 हो गया।']"
"He told the jury Stubbs is a ""cold, calculating killer.""","District Attorney Dave Lupas reminded jurors that Stubbs is, ""a cold, calculating killer"".",3.0,"['जिला अभियोक्ता डेव लुपास ने जुरीरों को यह याद दिलाया कि स्टुब्ब्स ""एक ठंडा, गणनाशील हत्यारा"" है।']","['उन्होंने ज्यूरी से कहा कि स्टूब्स एक ""खाली, गणना करने वाली हत्यारा"" है।']"
"Likewise, the 30-year bond <US30YT=RR> slid 1-11/32 for a yield of 4.38 percent, up from 4.30 percent.","The 30-year bond US30YT=RR jumped 20/32, taking its yield to 4.14 percent from 4.18 percent.",1.7999999523162842,"['30 वर्ष का बोन्ड US30YT=RR 20/32 jumped, taking its yield to 4.14 percent from 4.18 percent.']","['इसी प्रकार, 30 वर्ष का बोन्ड <US30YT=RR> ४.३० प्रतिशत से बढ़कर ४.३८ प्रतिशत की प्रतिफल के लिए १-१-१1/32 झुका।']"
"A seventh victim, a woman, died Tuesday night in the burn unit at childrens Hospital Medical Center of Akron.","A seventh person, a 21-year-old woman, was in critical condition in the burn unit at Akron Children's Hospital.",2.400000095367432,"['सातवें व्यक्ति, एक 21 वर्षीय महिला, एक्रोन बाल अस्पताल के जलन यूनिट में गंभीर हालत में थी।']","['एक सातवें पीड़ित, एक महिला, कोरोन के बच्चों के अस्पताल चिकित्सा केंद्र में जलन इकाई में मरे।']"
"The men were immediately flown to nearby Botswana on a chartered Air Malawi flight, Malawi intelligence officials said on condition of anonymity.","The men were flown to nearby Botswana on an Air Malawi flight, the officials said.",3.532999992370605,['अधिकारियों ने कहा कि इन व्यक्तियों को एयर मालावी की उड़ान में निकटवर्ती बोट्सवाना में उड़ाया गया था।'],['मालावी के खुफिया अधिकारी ने अनामिकता की शर्त पर कहा कि उन व्यक्तियों को तत्काल हवाई मालावी उड़ान पर निकटवर्ती बोट्सवाना में उड़ाया गया।']
"In exchange, North Korea would be required to end its nuclear weapons program.","""In return we expect North Korea to give up nuclear weapons.""",4.75,"['""उत्तर में हम अपेक्षा करते हैं कि उत्तर कोरिया परमाणु हथियार छोड़ देगा.""']",['इसके बदले उत्तर कोरिया को अपने परमाणु हथियार कार्यक्रम को समाप्त करने की आवश्यकता होगी।']
"""We condemn and denounce the Governing Council, which is headed by the United States,"" Moqtada al-Sadr said.","""We condemn the Governing Council headed by the United States,"" Sadr said in a fiery sermon at Koufa mosque near Najaf.",3.3329999446868896,"['नजाफ के निकट कुफा मस्ज़े में एक जहरीले उपदेश में सदर ने कहा, ""हम संयुक्त राज्य अमरीका के नेतृत्व में शासी परिषद की निंदा करते हैं।""']","['मोक़तदा अल-सादर ने कहा, ""हम संयुक्त राज्य अमरीका के नेतृत्व वाले गवर्निंग काउंसिल की निंदा करते हैं।""']"
Sendmail said the system can even be set up to permit business-only usage.,"The product can be instructed to permit business-only use, according to Sendmail.",5.0,['प्रेषणमेल के अनुसार उत्पाद को केवल व्यापारिक उपयोग के लिए अनुमति देने के लिए निर्देशित किया जा सकता है।'],['सेंडमेल ने कहा कि यह प्रणाली केवल व्यापारिक उपयोग को अनुमति देने के लिए भी स्थापित की जा सकती है.']
That exploit works on unpatched Windows 2000 machines with Service Pack 3 and 4.,Both Counterpane and iDefense contend that the exploit works effectively against Windows 2000 systems running Service Pack 3 and 4.,3.0,['Counterpane और iDefense दोनों का तर्क है कि exploit सेवा पैक 3 और 4 चलाने वाले Windows 2000 सिस्टम के खिलाफ प्रभावी रूप से काम करता है।'],['यह एक्सप्लोट सेवा पैक 3 और 4 के साथ विण्डोस 2000 मशीनों पर असंबंधित कार्य करता है।']
"Further out the curve, the benchmark 10-year note US10YT=RR shed 25/32 in price, taking its yield to 3.26 percent from 3.17 percent.","Early Wednesday, the benchmark 10-year US10YT=RR had lost 16/32 in price, driving its yield up to 3.33 percent from 3.26 percent late Tuesday.",3.0,"['Çarşamba के आरंभिक दिन, 10 वर्ष के मानक US10YT=RR ने मूल्य में 16/32 को कम कर दिया था, जो मङ्गलबार के अंत में 3.26 प्रतिशत से अपनी प्रतिफल को 3.33 प्रतिशत तक बढ़ा दिया था.']","['इस वक्र को आगे बढ़ाते हुए, मानक १०-वर्षीय नोट US10YT=RR ने मूल्य में 25/32 कमी कर 3.17 प्रतिशत से अपनी प्रतिफल को 3.26 प्रतिशत ले लिया।']"
"Tech stocks were hurt by a sour forecast from Sun Microsystems, which was viewed as a bad omen for the upcoming quarterly earnings season.",A sour forecast from Sun Microsystems Inc. SUNW.O put more pressure on Wall Street before the quarterly earnings season.,3.0,['सन माइक्रोसिस्टम इंकर्पोरेशन SUNW.O की एक कठोर भविष्यवाणी से वाल स्ट्रीट पर तिमाही आय मौसम से पहले अधिक दबाव डाला गया.'],"['प्रौद्योगिकी स्टॉकों को सन माइक्रोसिस्टम द्वारा दिए गए सूखे भविष्यवाणी से क्षति हुई, जो आगामी तिमाही आय मौसम के लिए एक बुरी मौजिज़ा के रूप में देखा गया.']"
Shares of Coke were up 6 cents at $44.42 in afternoon trading Wednesday on the New York Stock Exchange.,Shares of Coke were down 26 cents to close at $44.10 on the New York Stock Exchange.,1.8459999561309812,['कोक के शेयर न्यूयार्क स्टॉक एक्सचेंज में 26 सेंट गिरकर 44.10 डॉलर पर बंद हो गए.'],['न्यूयार्क स्टॉक एक्सचेंज में Çarşamba के दोपहर के कारोबार में कोक के शेयर 6 सेंट बढकर 44.42 डॉलर हो गए.']
Ernst & Young has denied any wrongdoing and plans to fight the allegations.,"Ernst & Young has denied the SEC's claims, and called its recommendations ""irresponsible"".",3.0,"[""एर्नस्ट एंड यंग ने सी. एस. सी. के दावों को झुठलाया है और इसकी सिफारिशों को '' गैर जिम्मेदार '' कहा है।""]",['एर्नस्ट एंड यंग ने किसी भी गलती को नहीं माना है और आरोपों से लड़ने की योजना नहीं रखी है.']
"Neither military action nor large-scale bribery can solve the North Korean problem, Wolfowitz said.","Indeed, Wolfowitz admitted Saturday that neither military action nor ""large scale bribery"" would solve the issue.",3.0,"['वास्तव में, वुल्फोविज ने शनिवार को स्वीकार किया कि न तो सैन्य कार्रवाई होगी और न ही ""बड़े पैमाने पर षड्यंत्र"" इस मुद्दे को हल कर सकेगा.']",['Wolfowitz ने कहा कि न तो सैन्य कार्रवाई और न ही बड़े पैमाने पर षड्यंत्र उत्तर कोरिया की समस्या को हल कर सकता है।']
"The driver, Eugene Rogers, helped to remove children from the bus, Wood said.","At the accident scene, the driver was ""covered in blood"" but helped to remove children, Wood said.",3.200000047683716,"['वुड ने कहा कि दुर्घटना स्थल पर ड्राइवर ""रक में ढका हुआ था"" लेकिन बच्चों को हटाने में मदद मिली.']",['वुड ने कहा कि ड्राइवर यूजेन रोजर्स ने बच्चों को बस से हटाने में मदद की।']
"The broader Standard & Poor's 500 Index <.SPX> was up 9.69 points, or 0.98 percent, at 994.53.","The tech-laced Nasdaq Composite Index <.IXIC> gained 18.35 points, or 1.13 percent, to 1,646.02.",1.0,"['प्रौद्योगिकी आधारित नास्डैक मिश्रित सूचका <.IXIC> 18,35 अंक या 1.13 प्रतिशत बढ़ाकर 1,646.02.']","['व्यापक स्टैंडर्ड एंड पोअर 500 सूचका <.SPX> 96.9 अंक, अर्थात 0.98 प्रतिशत, 994.53 से ऊपर था।']"
Shares of Guidant plummeted in trading both on and off the New York Stock Exchange before a news halt was imposed after midday.,Shares of Guidant were down 5.3 percent at $40.92 in afternoon trading on the New York Stock Exchange.,2.6470000743865967,['न्यूयॉर्क स्टॉक एक्सचेंज में दोपहर के कारोबार में गाइडेंट के शेयरों की दर 40.92 डॉलर पर 5.3 प्रतिशत घट गई.'],['मध्याह्न के बाद समाचार रोक लगाने से पहले न्यूयॉर्क स्टॉक एक्सचेंज पर और उसके बाहर दोनों ओर व्यापार में गाइडेंट के शेयरों में गिरावट आई.']
"""Three Weeks in October"" goes on sale Monday, nearly a year after the Washington, D.C.-area sniper shootings started.","Moose's book goes on sale Monday, nearly a year after the sniper shootings started in the Washington area.",3.25,['मूस की पुस्तक वाशिंगटन क्षेत्र में स्निपर गोलीबारी के लगभग एक वर्ष बाद Pazartesi को बिक्री पर जा रही है।'],"['""अक्तूबर में तीन सप्ताह"" अक्तूबर को बिक्री पर आता है, वाशिंगटन, डी. सी. क्षेत्र में स्निपर गोलीबारी शुरू होने के लगभग एक साल बाद.']"
"Based on a separate survey of households, the unemployment rate fell in August to 6.1 percent from 6.2 percent.","Labor Department analysts discounted a slight improvement in the national unemployment rate, which fell in August to 6.1 percent from 6.2 percent.",3.75,"['श्रम विभाग के विश्लेषकों ने राष्ट्रीय बेरोजगारी दर में कुछ सुधार को भुला दिया, जो अगस्त में 6.2% से 6.1% तक गिर गई.']","['घरों की अलग-अलग सर्वेक्षण के आधार पर अगस्त में बेरोजगारी दर 6,2 प्रतिशत से 6,1 प्रतिशत हो गई।']"
"The rate of skin cancer has tripled since the 1950s in Norway and Sweden, according to the study.",The study also found that skin cancer nearly tripled in Norway and Sweden since the 1950s.,4.75,['इस अध्ययन में यह भी पाया गया कि १९५० से नॉर्वे और स्विडेन में त्वचा कैंसर लगभग तीन गुना बढ़ गया है।'],['अध्ययन के अनुसार नॉर्वे और स्वीडन में त्वचा कैंसर की दर 1950 के दशक से तिगुनी हो गई है।']
The judge also refused to postpone the trial date of Sept. 29.,Obus also denied a defense motion to postpone the Sept. 29 trial date.,3.928999900817871,['ओबस ने 29 सितंबर को मुकदमे की तारीख को स्थगित करने के लिए एक बचाव प्रस्ताव को भी झुठलाया.'],['न्यायाधीश ने 29 सितंबर की मुकदमे की तारीख को स्थगित करने से भी इंकार कर दिया।']
"While opposition parties have welcomed the cabinet's decision on anti-retroviral treatment, some said Health Minister Manto Tshabalala-Msimang was not fit to preside over a rollout plan.","Health Minister Manto-Tshabalala Msimang is not fit to preside over an anti-retroviral treatment rollout plan, according to some opposition parties.",3.400000095367432,['कुछ विपक्षी दलों का कहना है कि स्वास्थ्य मंत्री मंटो-तशावला मसीमंग एक राइट्रावियरल उपचार शुरू करने की योजना का नेतृत्व करने के लिए उपयुक्त नहीं है।'],"['जबकि विपक्ष ने कैबिनेट के रिट्रोवियरल उपचार के बारे में निर्णय को स्वागत किया है, कुछ लोगों ने कहा कि स्वास्थ्य मंत्री माणतो चक्राला-सिमंग एक शुरुआती योजना की अध्यक्षता करने के लिए उपयुक्त नहीं थे।']"
"Chief merchandising officers oversee the buying and development of merchandise, deciding the merchandising direction of the company, or basically what it should stand for.","He or she decides the merchandising direction of the company, or basically what it should stand for.",3.200000047683716,"['वह या वह कंपनी के वाणिज्यिक दिशा का निर्धारण करता है, या मूल रूप से वह क्या के लिए खड़े होना चाहिए।']","['मुख्य विपणन अधिकारियों ने विपणन और विकास का निरीक्षण किया है, कंपनी के विपणन दिशा का निर्णय किया है, या मूलतः यह क्या होना चाहिए।']"
"The Rev. Christopher J. Coyne, spokesman for the archdiocese, wouldn't comment Friday.","The Rev. Christopher Coyne, spokesman for the archdiocese, did not immediately return several calls seeking comment.",3.799999952316284,"['पादरी ख्रीष्ट कोयन ने, जो कि उपनिवेश के प्रवक्ता थे, टिप्पणी मांगने के लिए कई कॉलों को तुरंत नहीं लौटाया.']","['पादरी Christopher J. Coyne, पादरी के प्रवक्ता, शुक्रवार को कोई टिप्पणी नहीं करेंगे.']"
"Several relatives of Australian victims of the attack were in court to witness the proceedings, but few Balinese attended the trial.","Several relatives of Australian victims of the attack sat in the front row of the court, but few Balinese attended the trial.",4.599999904632568,"['इस हमले के Australian victims के कई रिश्तेदार अदालत के अग्रणी पंक्ति में बैठे थे, लेकिन बहुत कम बालीवासी इस मुकदमे में भाग लेते थे.']","['इस हमले के Australian victims के कई रिश्तेदारों ने अदालत में मुकदमे की गवाही दी, लेकिन बहुत कम बाली के लोग मुकदमे में भाग लेते थे.']"
"On July 10, a team of 32 Singaporean police officers was sent to Baghdad.",In July 32 Singaporean police officers were sent to Baghdad to help train Iraqi police forces and returned home last month.,3.200000047683716,['जुलाई 32 में सिंगापुर के पुलिस अधिकारियों को इराक पुलिस बलों को प्रशिक्षण देने के लिए बगदाद भेज दिया गया और पिछले महीने घर लौटा।'],['10 जुलाई को 32 सिंगापुर के पुलिस अधिकारियों का एक दल बगदाद भेजा गया।']
The euro <EUR=> was up 0.67 percent against the dollar at $1.1784 after rising to a three-month high earlier in the session above $1.18.,"In early U.S. trading, the euro <EUR=> was down 0.6 percent to $1.1741, after rising to a four-month high of $1.1860.",2.200000047683716,['संयुक्त राज्य अमरीका के आरंभिक कारोबार में यूरो <EUR=> ४ माह के उच्चतम १.१८६० डॉलर तक पहुंचने के बाद ०.६ प्रतिशत गिरकर १.१७४१ डॉलर हो गया।'],"['यूरो <EUR=> डॉलर के मुकाबले 0.67 प्रतिशत बढकर 1.1784 डॉलर हो गया, जबकि इससे पहले सत्र में 1.18 डॉलर से ऊपर तीन माह की ऊंचाई पर पहुंच गया था।']"
"Previously, it had reported a profit of $12 million, or 0 cents a share, for that period.","Previously, it had reported a small profit of $12 million, or break-even on a per-share basis, for the period.",4.400000095367432,['इससे पहले उसने इस अवधि के लिए 12 मिलियन डॉलर की छोटी मुनाफा या प्रति शेयर आधार पर लाभांश रिपोर्ट की थी।'],['इससे पहले उसने उस अवधि के लिए 12 मिलियन डॉलर या प्रति शेयर 0 सेंट की मुनाफा का विवरण दिया था.']
"A coalition of campaign groups, including the militant national students body, is backing the protests, which the NLC called in defiance of a court order banning them.","A coalition of campaign groups, including the militant national students body, is backing the action and is mobilising for protests.",3.3329999446868896,"['अभियान दलों का एक गठबंधन, जिसमें राष्ट्रीय छात्र संगठन भी शामिल है, इस कार्रवाई का समर्थन करता है और विरोध के लिए जुटा रहा है।']","['अभियान दलों का एक गठबंधन, जिसमें राष्ट्रीय छात्र संगठन भी शामिल है, उन प्रदर्शनों का समर्थन कर रहा है, जिन्हें एनएलसी ने उन पर प्रतिबंध लगाने वाले अदालती आदेश के विरूद्ध बुलाया है.']"
The company is highlighting the addition of .NET and J2EE support to its Enterprise Application Environment (EAE) with the new mainframe.,"The company is also adding .Net and J2EE support to its Enterprise Application Environment development toolset, Sapp said.",4.0,['एसapp ने कहा कि कंपनी अपने उद्यम अनुप्रयोग वातावरण विकास औजार समूह में.Net और J2EE समर्थन भी जोड़ रही है।'],['कंपनी नए मुख्य फ्रेम के साथ अपने उद्यम अनुप्रयोग वातावरण (ईएई) में.NET और J2EE समर्थन के जोड़ने पर प्रकाश डाल रही है।']
"Since being drafted into service in 1971, it has racked up a record 45 accidents, with 393 deaths.","It has a chequered safety record, including 47 accidents that resulted in 668 deaths.",1.3329999446868896,['इसमें 47 दुर्घटनाएं हैं जिनमें 668 मौतें हुईं।'],['1971 में सेवा में आरंभ होने के बाद से यह 393 मौतों के साथ एक रिकार्ड 45 दुर्घटनाओं को दर्ज कर रहा है।']
"Ryan Harvey, an outfielder from Dunedin High School in Florida, was selected with the sixth pick by the Chicago Cubs.","Ryan Harvey, a high school outfielder from Florida, was chosen sixth by the Cubs.",4.199999809265137,['फ्लोरिडा के हाई स्कूल के आउटफिल्डर रियन हार्वी को कुब्स ने छठा स्थान पर चुना।'],['फ्लोरिडा के ड्यूनेडिन हाई स्कूल के आउटफिल्डर रियन हार्वी को शिकागो कुब्स ने छठे स्थान पर चुना।']
Glover spoke at a news conference that included about 20 relatives of the victims.,About 20 family members of the victims were invited to the news conference.,3.200000047683716,['पीड़ितों के लगभग 20 परिवार सदस्यों को समाचार सम्मेलन में आमंत्रित किया गया।'],"['ग्लोवर ने एक समाचार सम्मेलन में, जिसमें पीड़ितों के लगभग 20 रिश्तेदार शामिल थे, भाषण दिया।']"
Four other men who were also charged in June have already pleaded guilty.,Four of the defendants have pleaded guilty to weapons charges and other counts.,3.200000047683716,['प्रतिवादियों में से चारों ने हथियारों के आरोपों और अन्य अभियोगों के लिए दोषी सिद्ध हुए हैं.'],"['अन्य चार व्यक्ति, जिन्हें जून में भी आरोप लगाया गया था, पहले से ही दोषी सिद्ध हुए हैं.']"
"The federal and local governments remained largely shut down in the aftermath of Hurricane Isabel, as were schools, and much of the region's transportation network was slowed.","In the aftermath of Hurricane Isabel, federal and local governments remained shut down, as did schools and many businesses.",3.25,['इसाबेल तूफान के बाद भी संघीय और स्थानीय सरकारें बंद रहीं और स्कूलों और कई व्यवसाय भी बंद रहे।'],['हारिकान इसाबेल के बाद संघीय और स्थानीय सरकारें और स्कूल भी काफी हद तक बंद रह गईं और क्षेत्र के परिवहन नेटवर्क का बहुत बड़ा हिस्सा धीमा हो गया।']
"He gave a surprisingly impassioned speech to the United Steelworkers of America, who announced their endorsement yesterday.","On Tuesday, he picked up the endorsement of the United Steelworkers of America.",2.25,['मङ्गलबार उन्होंने संयुक्त स्टीलवेकरर्स ऑफ अमेरिका के समर्थन को स्वीकार किया।'],"['उन्होंने अमेरिका के यूनाइटेड स्टीलवर्कर्स को आश्चर्यजनक रूप से उत्तेजित भाषण दिया, जिन्होंने कल अपने समर्थन की घोषणा की।']"
"Some 50 million phone numbers are registered on the list, which was to take effect Oct. 1.","The FTC signed up 50 million phone numbers for the list, which was due to go into effect October 1.",3.5,"['एफटीसी ने इस सूची के लिए 50 मिलियन फोन नंबरों पर हस्ताक्षर किए, जो 1 अक्तूबर को प्रभावी होने वाली थी।']","['इस सूची में लगभग 50 मिलियन फोन नंबर पंजीकृत हैं, जो 1 अक्तूबर को प्रभावी होना था।']"
"""And about eight to 10 seconds down, I hit.","""I was in the water for about eight seconds.",2.200000047683716,['मैं लगभग आठ सेकंड तक पानी में था।'],"['""और लगभग आठ से दस सेकंड नीचे, मैं हिट।']"
"But Adora Obi Nweze, the NAACP state president, said the state only tried to prove its conclusion of suicide, rather than consider the possibility of murder.","Adora Obi Nweze, the NAACP state president, said the state has refused to consider the possibility of murder.",3.400000095367432,['नाएएसीसीपी राज्य अध्यक्ष अडोरा ओबी नेज ने कहा कि राज्य ने हत्या की संभावना पर विचार करने से इंकार कर दिया है।'],['लेकिन नाएएसीसीपी राज्य अध्यक्ष अदोरा ओबी नेज़े ने कहा कि राज्य ने हत्या की संभावना पर विचार करने के बजाय अपनी आत्महत्या का निष्कर्ष साबित करने की कोशिश की है.']
Activists say they fear the gathering is an attempt by corporate farming to push bio-engineered crops on starving countries.,"Instead, they fear the conference is an attempt by corporate farming and biotech interests to push into new markets.",3.0,['इसके बजाय वे डरते हैं कि यह सम्मेलन कॉर्पोरेट कृषि और जैव प्रौद्योगिकी हितों द्वारा नए बाजारों में प्रवेश करने का प्रयास है।'],['कार्यकर्ताओं का कहना है कि वे डरते हैं कि यह सम्मेलन भूख ग्रस्त देशों पर जैव अभियांत्रिक फसलों को बढ़ावा देने के लिए कॉर्पोरेट फार्मिंग का प्रयास है।']
"Their contract will expire at 12:01 a.m. Wednesday instead of 12:01 a.m. Sunday, said Rian Wathen, organizing director for United Food and Commercial Workers Local 700.","""It has outraged the membership,"" said Rian Wathen, organizing director of United Food and Commercial Workers Local 700.",2.5,"[""यूनाइटेड खाद्य और वाणिज्यिक कर्मियों स्थानीय 700 के संगठन निदेशक रियान वॉटेन ने कहा, '' इससे सदस्यों को नाराज किया गया है. ''""]",['संयुक्त खाद्य और वाणिज्यिक कामगार स्थानीय 700 के संगठन निदेशक रियान वॉथेन ने कहा कि उनके संविदा का अंत रविवार को 12:01 बजे के बजाय Çarşamba को 12:01 बजे होगा।']
"The technology-laced Nasdaq Composite Index .IXIC rose 39.39 points, or 2.2 percent, to 1,826.33, after losing more than 2 percent on Tuesday.","The blue-chip Dow Jones industrial average .DJI jumped 194.14 points, or 2.09 percent, to 9,469.20 after sinking more than 1 percent a day earlier.",1.75,"['blue-chip Dow Jones औद्योगिक औसत.DJI ने एक दिन पहले 1 प्रतिशत से अधिक डूबने के बाद 194.14 अंक या 2.09 प्रतिशत jumped, 9,469.20.']","['प्रौद्योगिकी आधारित Nasdaq Composite Index.IXIC को Tuesday को 2 प्रतिशत से अधिक खोने के बाद 39.39 अंक, या 2.2 प्रतिशत, बढ़कर 1.826.33 हो गया.']"
"Some 14,000 customers were without power in the area, Oklahoma Gas and Electric said.","About 38,000 OGE Energy Corp. customers are without power, the company said on its Web site.",2.75,"['कंपनी ने अपने वेब साइट पर कहा है कि लगभग 38,000 ओजीई ऊर्जा कर्पोरेसन ग्राहक बिजली के बिना हैं.']",['ओक्लाहामा गैस एण्ड इलेक्ट्रिक ने कहा कि लगभग 14 हजार ग्राहकों को क्षेत्र में बिजली नहीं थी.']
"Now, Blanca's American husband, 63-year-old Roger Lawrence Strunk, faces a murder indictment issued in February by the Philippine government, which says he's the leading suspect.","Now, Blanca's husband, 63-year-old Roger Lawrence Strunk of Tracy, faces a murder indictment issued by the Philippine government in February.",4.25,"['अब, ब्लान्का के पति, ट्रैसी के 63 वर्षीय रोजर लॉरेंस स्टर्नक, फरवरी में फिलिपीनी सरकार द्वारा जारी एक हत्या अभियोग का सामना कर रहे हैं।']","['अब, ब्लान्का का अमेरिकी पति, 63 वर्षीय रोजर लॉरेंस स्टर्नक, फरवरी में फिलिपीनी सरकार द्वारा जारी एक हत्या अभियोग का सामना कर रहा है, जिसमें कहा गया है कि वह प्रमुख संदिग्ध है.']"
"Prince is replacing Sanford ""Sandy"" Weill, who will remain Citigroup's chairman.","Prince, who heads Citigroup's global corporate and investment bank, is replacing Sanford Weill as CEO.",3.0,['सिटी ग्रुप के वैश्विक कॉर्पोरेट और निवेश बैंक के अध्यक्ष प्रिंस सैनफोर्ड वाइल के स्थान पर कार्य कर रहे हैं।'],"['प्रिंस सैनफोर्ड ""सण्डी"" वेयल को बदल रहा है, जो सिटी ग्रुप के अध्यक्ष बने रहेंगे।']"
"The operating revenues were $1.45 billion, an increase over last year's result of $1.38 billion.",Operating revenues rose to $1.45 billion from $1.38 billion last year.,5.0,['परिचालन राजस्व पिछले साल के 1.38 बिलियन डॉलर से बढ़कर 1.45 बिलियन डॉलर हो गया।'],"['प्रचालन राजस्व १.४५ बिलियन डॉलर था, जो पिछले साल की १.३८ बिलियन डॉलर के परिणाम से बढ़ गया था।']"
"Spot gold was quoted at $367.90/368.60 an ounce at 1000 GMT, having marched up to $369.50 -- a level not seen since February 10.","Spot gold was quoted at $358.65/359.15 an ounce at 0500 GMT, having darted as high as $359.25 -- a level not seen since February 25.",3.25,"['स्पॉट गोल्ड को 358.65/359.15 डॉलर प्रति यूनस 0500 GMT पर quoted किया गया था, जो 359.25 डॉलर तक ऊंचा था-जो फरवरी 25 से नहीं देखा गया था।']","['स्पॉट सोने का मूल्य 1000 GMT पर प्रति एकन 367.90/368.60 डॉलर था, जो 369.50 डॉलर तक पहुंच गया था-जो फरवरी 10 से नहीं देखा गया था।']"
"In Canada, the booming dollar will be in focus again as it tries to stay above the 75 cent (U.S.) mark.","In Canada, the surging dollar was in focus again as it struggled and just failed to stay above the 75 cent (U.S.) mark.",4.0,['कनाडा में बढ़ती हुई डालर का ध्यान फिर से केंद्र में था क्योंकि वह संघर्ष कर रहा था और केवल 75 सेंट (यू. एस.) की सीमा से ऊपर नहीं रह पाया.'],['कनाडा में तेजी से बढ़ रहे डॉलर का ध्यान फिर से केंद्रित होगा क्योंकि यह 75 सेंटी (यू. एस.) अंक से ऊपर रहने की कोशिश करता है.']
But the justices ruled that the police supervisor who repeatedly questioned Martinez did not violate his Fifth Amendment rights in doing so.,But the justices ruled that the police supervisor who repeatedly questioned Mr Martinez as he screamed in pain did not violate his Fifth Amendment rights.,3.75,"['लेकिन न्यायाधीशों ने निर्णय दिया कि पुलिस पर्यवेक्षक ने, जिसने बार-बार श्री मार्टिनेज को दुख में चिल्लाते हुए प्रश्न पूछे थे, उनका पांचवां संशोधन अधिकार नहीं उल्लंघन किया था.']","['लेकिन न्यायाधीशों ने निर्णय दिया कि पुलिस पर्यवेक्षक ने, जिसने बार-बार मार्टिनेज का प्रश्न किया था, ऐसा करने में उसकी पांचवीं संशोधन अधिकारों का उल्लंघन नहीं किया था.']"
"The blue-chip Dow Jones industrial average eased 44 points, or 0.47 percent, to 9,543, after scoring five consecutive up sessions.","The Dow Jones industrial average .DJI rose 18.25 points, or 0.19 percent, to 9,586.71.",2.0,"['Dow Jones औद्योगिक औसत.DJI 18.25 अंक, या 0.19 प्रतिशत, बढ़कर 9,586.71 हो गया।']","['ब्लू चिप ड्यू जोन्स औद्योगिक औसत ने लगातार पांच सत्रों में वृद्धि करने के बाद 44 अंक या 0.47 प्रतिशत को 9,543 तक कम कर दिया.']"
